Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age,Item_Visibility_MeanRatio
6.115,Regular,0.019912606,Frozen Foods,91.0488,Small,Tier 1,Grocery Store,271.6464,28,1.4711343822665732
9.195,Regular,0.04719387,Frozen Foods,52.8666,Medium,Tier 1,Supermarket Type1,1384.1982,14,0.999844417842335
19.6,Low Fat,0.039638705,Snack Foods,166.0526,Medium,Tier 1,Supermarket Type1,3124.5994,14,1.001594058025161
15.7,Low Fat,0.074083388,Baking Goods,253.3724,Small,Tier 2,Supermarket Type1,6795.1548,6,0.8726934105844663
18.85,Low Fat,0.091051579,Hard Drinks,127.4336,Small,Tier 2,Supermarket Type1,894.8352,11,0.9158611322155003
14.7,Low Fat,0.02090277,Hard Drinks,144.5128,High,Tier 3,Supermarket Type1,3307.6944,26,0.8976708721077491
15.0,Low Fat,0.153861181,Starchy Foods,108.5938,High,Tier 3,Supermarket Type1,1393.5194,26,0.9975283090182522
21.1,Regular,0.161504957,Fruits and Vegetables,65.0168,Small,Tier 1,Supermarket Type1,639.168,16,0.9990612094497121
17.0,Low Fat,0.119871307,Frozen Foods,248.3434,Medium,Tier 3,Supermarket Type2,6208.585,4,1.0031672272664758
16.7,Regular,0.069903773,Baking Goods,188.6214,Small,Tier 2,Supermarket Type1,565.2642,9,0.8152266596528045
8.6,Low Fat,0.069416467,Household,92.5146,Small,Tier 1,Supermarket Type1,2006.7212,16,0.998247563572081
6.76,Regular,0.02914662,Fruits and Vegetables,79.296,Small,Tier 2,Supermarket Type1,1118.544,6,1.004841435836499
8.77,Regular,0.046771477,Fruits and Vegetables,173.9422,Small,Tier 1,Supermarket Type1,3103.9596,16,0.9988183813839069
8.97,Low Fat,0.092564193,Household,53.4956,Medium,Tier 3,Supermarket Type3,2129.2284,28,0.8990154752970196
5.845,Regular,0.104998144,Frozen Foods,213.2218,Small,Tier 2,Supermarket Type1,7266.5412,9,0.9980014588314493
16.7,Regular,0.119704498,Fruits and Vegetables,181.9976,Small,Tier 2,Supermarket Type1,5432.928,11,0.8648078790870786
11.65,Low Fat,0.03242518,Hard Drinks,38.8164,Small,Tier 3,Grocery Store,77.2328,15,1.474307730769414
10.5,Low Fat,0.052300844,Frozen Foods,88.283,Medium,Tier 3,Supermarket Type3,2157.192,28,0.9948517424335935
14.3,Low Fat,0.026362624,Frozen Foods,78.3302,Medium,Tier 1,Supermarket Type1,1267.6832,14,1.0012240543430273
10.195,Low Fat,0.0420336335,Snack Foods,45.7428,Medium,Tier 3,Supermarket Type3,615.1992,28,1.0
8.355,Low Fat,0.187558629,Canned,148.0418,Small,Tier 1,Supermarket Type1,1471.418,16,0.9015977449008529
13.15,Low Fat,0.04376368,Snack Foods,183.095,Small,Tier 1,Supermarket Type1,1830.95,16,0.9219595405923378
19.25,Regular,0.0582961575,Frozen Foods,82.5908,Small,Tier 2,Supermarket Type1,922.7988,11,1.0
5.035,Regular,0.080072603,Breads,228.2036,Small,Tier 2,Supermarket Type1,2504.7396,11,0.8424433176226847
15.85,Regular,0.007146415,Snack Foods,41.048,Small,Tier 1,Supermarket Type1,798.96,16,0.8692813705987918
15.35,Low Fat,0.096317593,Soft Drinks,197.3768,High,Tier 3,Supermarket Type1,3350.3056,26,0.8298212202340075
12.5,Low Fat,0.020729902,Breads,197.2742,Medium,Tier 1,Supermarket Type1,3782.4098,14,1.0012983197208747
18.35,Regular,0.15783357,Fruits and Vegetables,87.5882,Small,Tier 3,Grocery Store,171.7764,15,1.3899071965409497
10.5,Regular,0.010928678,Snack Foods,167.0842,Medium,Tier 3,Supermarket Type3,6465.5838,28,0.864800118380373
20.5,Low Fat,0.036110222,Fruits and Vegetables,120.1756,High,Tier 3,Supermarket Type1,2059.9852,26,0.9974305617474499
13.85,Low Fat,0.030842963,Soft Drinks,143.1154,Medium,Tier 1,Supermarket Type1,2552.6772,14,0.9129461437581124
4.59,Low Fat,0.07071955799999999,Soft Drinks,111.186,Small,Tier 2,Supermarket Type1,1245.046,11,0.9999999999999998
10.0,Low Fat,0.089078338,Health and Hygiene,147.1102,High,Tier 3,Supermarket Type1,2916.204,26,0.847391186854501
12.35,Low Fat,0.100164204,Fruits and Vegetables,113.6518,Medium,Tier 3,Supermarket Type2,1593.9252,4,1.001845018810036
8.71,Regular,0.045763623,Dairy,43.8744,Medium,Tier 3,Supermarket Type3,1222.4088,28,0.9955755290780761
20.0,Regular,0.10399676,Canned,107.4622,High,Tier 3,Supermarket Type1,1587.933,26,0.8411223130054002
13.8,Regular,0.057104066,Snack Foods,232.6984,Medium,Tier 3,Supermarket Type2,1390.1904,4,1.0041129829773645
9.5,Low Fat,0.041971264,Soft Drinks,33.39,Small,Tier 2,Supermarket Type1,732.38,11,1.0009628735043472
5.425,Regular,0.114472403,Baking Goods,88.3514,Small,Tier 1,Supermarket Type1,2833.6448,16,0.73660452986318
16.75,Low Fat,0.045117476,Snack Foods,187.9556,Medium,Tier 1,Supermarket Type1,2440.8228,14,0.9042972367277665
19.2,Regular,0.0064323978000000006,Starchy Foods,223.8062,Small,Tier 2,Supermarket Type1,5642.655,11,1.0
10.5,Low Fat,0.02727641,Household,171.3106,Small,Tier 1,Supermarket Type1,3593.3226,16,0.880525062412038
12.85,Regular,0.152747503,Fruits and Vegetables,252.0382,Medium,Tier 3,Supermarket Type2,4037.4112,4,1.0020167479613684
16.35,Low Fat,0.060706749,Household,127.502,Small,Tier 1,Grocery Store,379.506,28,1.4143728228428758
6.36,Low Fat,0.120788077,Fruits and Vegetables,45.706,Small,Tier 2,Supermarket Type1,838.908,11,1.0010958906964986
14.8,Regular,0.076851759,Breads,111.857,Small,Tier 1,Grocery Store,109.857,28,1.45474617416868
14.5,Regular,0.063810405,Breads,263.2594,High,Tier 3,Supermarket Type1,2878.2534,26,0.9211923053768624
7.02,Low Fat,0.081328781,Fruits and Vegetables,150.0734,Small,Tier 2,Supermarket Type1,4454.202,11,0.9045619600322814
7.42,Low Fat,0.020387989,Snack Foods,247.1092,Small,Tier 2,Supermarket Type1,4233.1564,9,0.9980583880976291
17.25,Low Fat,0.113518466,Household,253.5724,Small,Tier 1,Supermarket Type1,5033.448,16,0.8875843373869375
18.75,Low Fat,0.052917345,Snack Foods,190.6504,Small,Tier 2,Supermarket Type1,1342.2528,11,0.9042682261501405
20.25,Regular,0.018911474,Fruits and Vegetables,220.5772,Small,Tier 2,Supermarket Type1,2446.1492,6,1.0056981254195114
12.65,Regular,0.075981306,Frozen Foods,192.3846,High,Tier 3,Supermarket Type1,1910.846,26,0.8475999818078139
12.5,Low Fat,0.018848862,Health and Hygiene,96.7384,Small,Tier 1,Supermarket Type1,2167.8448,16,0.8986814760091912
12.8,Low Fat,0.116527666,Starchy Foods,261.4252,Small,Tier 3,Grocery Store,262.3252,15,1.5028453974189586
6.655,Low Fat,0.016943371,Fruits and Vegetables,212.4586,Small,Tier 2,Supermarket Type1,2743.7618,6,0.9999999999999998
10.3,Low Fat,0.070040195,Dairy,263.0226,Small,Tier 1,Supermarket Type1,4229.1616,16,0.9998666550762971
14.6,Low Fat,0.059827007,Others,239.2538,Small,Tier 2,Supermarket Type1,3605.307,6,1.0023204972482136
9.195,Regular,0.051827123,Baking Goods,77.4644,Medium,Tier 3,Supermarket Type2,1414.1592,4,0.9019428340636133
13.65,Low Fat,0.03595391,Snack Foods,185.2924,Small,Tier 2,Supermarket Type1,3146.5708,9,0.9987064986083981
7.935,Low Fat,0.017182935,Dairy,51.235,Medium,Tier 1,Supermarket Type1,848.895,14,0.9994541167218851
20.75,Low Fat,0.007546808,Snack Foods,104.1622,High,Tier 3,Supermarket Type1,1693.7952,26,0.9996783118398794
15.1,Regular,0.105831117,Fruits and Vegetables,41.6796,Medium,Tier 1,Supermarket Type1,784.3124,14,0.8891724937110803
6.425,Low Fat,0.018275994,Canned,115.2808,Small,Tier 1,Grocery Store,117.1808,28,1.5535755278508216
10.1,Low Fat,0.027064381,Meat,76.367,Small,Tier 1,Supermarket Type1,765.67,16,0.9997754871189474
16.75,Regular,0.009658953125,Canned,100.3674,Medium,Tier 3,Supermarket Type3,1833.6132,28,0.9999999999999998
16.75,Low Fat,0.06063976,Dairy,173.0106,Medium,Tier 1,Supermarket Type1,3593.3226,14,1.0011579500756809
9.13,Low Fat,0.051847425,Household,152.8024,Small,Tier 1,Supermarket Type1,1214.4192,16,0.8878767035745936
8.235,Low Fat,0.014518575,Health and Hygiene,182.195,Medium,Tier 3,Supermarket Type2,2380.235,4,1.0018821983494304
16.85,Regular,0.159722816,Frozen Foods,194.1478,High,Tier 3,Supermarket Type1,5812.434,26,0.8074672307922397
14.6,Low Fat,0.05911748,Household,181.5976,Medium,Tier 3,Supermarket Type3,4165.2448,28,0.9950020433377627
17.35,Low Fat,0.020555958,Others,79.4618,Small,Tier 2,Supermarket Type1,1772.3596,9,0.8886334445981494
8.5,Low Fat,0.171383506,Canned,50.5324,Small,Tier 1,Grocery Store,207.7296,28,1.5315371994907099
14.5,Low Fat,0.090286009,Health and Hygiene,159.9604,Small,Tier 2,Supermarket Type1,2218.4456,6,0.9190112977045453
14.5,Low Fat,0.061986574,Dairy,153.0998,Small,Tier 1,Supermarket Type1,4921.5936,16,0.8814931427803591
9.395,Low Fat,0.160235723,Soft Drinks,227.872,Small,Tier 2,Supermarket Type1,1584.604,6,0.8927147760885781
7.905,Low Fat,0.010032624,Snack Foods,248.3408,Small,Tier 2,Supermarket Type1,751.0224,11,0.9132556540395356
9.3,Low Fat,0.116928924,Frozen Foods,183.3292,Small,Tier 1,Grocery Store,364.8584,28,1.4859204446179717
12.15,Low Fat,0.011835436,Others,121.373,Small,Tier 1,Grocery Store,246.346,28,1.363490661878846
8.5,Low Fat,0.097884718,Canned,52.5324,Small,Tier 1,Supermarket Type1,1194.4452,16,0.8747287902877764
8.3,Regular,0.038204311,Dairy,87.7198,Small,Tier 2,Supermarket Type1,1831.6158,9,0.9985179953672946
7.975,Low Fat,0.014631149,Baking Goods,84.525,Small,Tier 1,Supermarket Type1,416.125,16,0.9990697618997605
13.5,Regular,0.160044589,Fruits and Vegetables,145.4102,Small,Tier 2,Supermarket Type1,3499.4448,11,1.0014331020352418
16.35,Low Fat,0.02930277,Household,256.1646,Medium,Tier 3,Supermarket Type3,5926.2858,28,0.9955559508713081
5.785,Regular,0.040351229,Snack Foods,181.366,Small,Tier 2,Supermarket Type1,1977.426,9,0.9990384318948441
9.5,Low Fat,0.042123243,Soft Drinks,32.09,Small,Tier 2,Supermarket Type1,432.77,6,1.004587385183393
16.75,Low Fat,0.081485126,Fruits and Vegetables,258.0988,Small,Tier 2,Supermarket Type1,8994.958,11,1.000700084938963
7.825,Regular,0.149288779,Frozen Foods,158.4288,Medium,Tier 3,Supermarket Type3,2985.4472,28,0.9080479103352987
17.6,Regular,0.0533348165,Starchy Foods,46.006,Small,Tier 1,Supermarket Type1,326.242,16,0.9999999999999999
18.2,Regular,0.066567121,Fruits and Vegetables,250.2092,Medium,Tier 3,Supermarket Type2,2988.1104,4,1.0018821836284044
11.6,Low Fat,0.068535039,Soft Drinks,143.0154,Small,Tier 3,Grocery Store,283.6308,15,1.429771339669323
6.865,Low Fat,0.057062186,Snack Foods,212.0218,Medium,Tier 3,Supermarket Type2,2350.9398,4,0.9247649852335793
7.275,Low Fat,0.027991093,Snack Foods,145.976,Medium,Tier 1,Supermarket Type1,3515.424,14,0.8438774921932133
18.2,Low Fat,0.089901774,Fruits and Vegetables,197.511,Small,Tier 1,Supermarket Type1,392.822,16,0.9989849601903904
13.5,Low Fat,0.11203885525,Soft Drinks,189.1872,Small,Tier 2,Supermarket Type1,1890.872,9,1.0000000000000002
9.0,Low Fat,0.038892859,Soft Drinks,36.119,High,Tier 3,Supermarket Type1,1098.57,26,0.9026384058005394
19.1,Low Fat,0.045270426,Dairy,38.8138,High,Tier 3,Supermarket Type1,731.0484,26,0.9213603706978278
17.85,Regular,0.020942867,Meat,260.2936,Small,Tier 2,Supermarket Type1,4175.8976,9,0.9973191787367515
10.3,Regular,0.030693756,Fruits and Vegetables,114.2176,Medium,Tier 3,Supermarket Type2,2175.8344,4,1.0027100976157997
6.38,Low Fat,0.015162573,Household,145.147,Small,Tier 1,Supermarket Type1,3006.087,16,0.9993128418562336
15.85,Regular,0.122040009,Frozen Foods,37.0506,Medium,Tier 3,Supermarket Type3,986.7156,28,1.0
15.0,Low Fat,0.119461188,Health and Hygiene,126.3362,Small,Tier 3,Grocery Store,503.3448,15,1.4321268576767747
15.1,Low Fat,0.095158081,Baking Goods,159.2604,Small,Tier 1,Supermarket Type1,2852.2872,16,0.9023412420878247
16.2,Low Fat,0.050545502,Household,191.6162,Medium,Tier 3,Supermarket Type2,1731.7458,4,0.8571654867749853
5.945,Low Fat,0.093405156,Household,129.3652,Medium,Tier 3,Supermarket Type2,4391.6168,4,0.9016921128535518
11.8,Regular,0.179191782,Dairy,224.2772,Small,Tier 3,Grocery Store,667.1316,15,1.4445814441259448
19.7,Regular,0.160951491,Canned,256.1014,Medium,Tier 1,Supermarket Type1,3060.0168,14,0.9989328058106703
7.075,Low Fat,0.102157958,Dairy,145.0128,Small,Tier 1,Grocery Store,143.8128,28,1.4842375616556458
19.0,Low Fat,0.017791458,Health and Hygiene,211.9244,Medium,Tier 3,Supermarket Type2,2117.244,4,0.8718145434033098
12.3,Low Fat,0.036997104,Snack Foods,115.9834,Medium,Tier 1,Supermarket Type1,2073.3012,14,0.9998735412297644
12.3,Low Fat,0.116261335,Soft Drinks,107.0938,Small,Tier 3,Grocery Store,214.3876,15,1.5039352401658965
8.1,Low Fat,0.12829573,Fruits and Vegetables,210.4902,Small,Tier 2,Supermarket Type1,5309.755,11,0.8819957818574332
15.85,Low Fat,0.069100548,Breads,216.6166,Small,Tier 1,Supermarket Type1,4136.6154,16,0.848672518141536
14.85,Regular,0.035257037,Fruits and Vegetables,161.2578,Small,Tier 1,Supermarket Type1,4171.9028,16,0.9019300154293353
19.0,Regular,0.065633934,Fruits and Vegetables,186.5214,Small,Tier 1,Supermarket Type1,2261.0568,16,0.8482736428526502
5.485,Low Fat,0.042743728,Health and Hygiene,166.2842,Small,Tier 2,Supermarket Type1,1989.4104,9,0.8554894601592787
19.0,Low Fat,0.129309277,Household,188.8872,Small,Tier 2,Supermarket Type1,3592.6568,9,0.8555760865484198
16.1,Regular,0.024982221399999997,Fruits and Vegetables,98.441,Small,Tier 2,Supermarket Type1,868.869,6,0.9999999999999999
6.135,Low Fat,0.09507435042857142,Soft Drinks,114.286,Small,Tier 1,Supermarket Type1,2376.906,16,0.9999999999999999
11.6,Regular,0.156802171,Breakfast,168.0474,Small,Tier 2,Supermarket Type1,4379.6324,9,0.8880526720534124
16.2,Low Fat,0.103634038,Canned,101.399,Medium,Tier 1,Supermarket Type1,1031.99,14,0.9978014273829466
15.6,Low Fat,0.045055587,Dairy,242.3854,Medium,Tier 1,Supermarket Type1,2416.854,14,0.8703594244545647
10.395,Low Fat,0.031199028,Seafood,159.4604,High,Tier 3,Supermarket Type1,316.9208,26,0.8304268792550674
14.5,Low Fat,0.062239081,Dairy,154.2998,Medium,Tier 3,Supermarket Type2,1691.7978,4,0.8850839718041416
15.25,Low Fat,0.06153089,Household,132.2968,Small,Tier 2,Supermarket Type1,1696.4584,6,1.0042674072017292
10.1,Regular,0.053692878,Fruits and Vegetables,222.9088,Small,Tier 2,Supermarket Type1,5145.3024,11,0.8996420181345475
12.1,Low Fat,0.01545846,Household,166.0526,Medium,Tier 1,Supermarket Type1,3617.9572,14,0.8816134654607776
7.71,Regular,0.06627464,Snack Foods,54.1956,Medium,Tier 3,Supermarket Type3,3002.758,28,0.9967960972005931
8.3,Regular,0.030274175,Baking Goods,98.5384,Medium,Tier 3,Supermarket Type2,1872.2296,4,0.8105732349402847
7.315,Low Fat,0.015332872,Snack Foods,154.034,Small,Tier 2,Supermarket Type1,612.536,11,1.0001137065658
15.6,Regular,0.10589167,Snack Foods,172.6764,Small,Tier 2,Supermarket Type1,2920.1988,6,0.853287786045495
16.35,Low Fat,0.016910914,Household,96.641,Medium,Tier 3,Supermarket Type3,1544.656,28,0.8949251411236809
16.2,Regular,0.128621941,Frozen Foods,175.537,Medium,Tier 1,Supermarket Type1,3528.74,14,1.0020118617499087
20.25,Low Fat,0.014153743,Household,145.6418,Medium,Tier 3,Supermarket Type3,3825.6868,28,0.9948442913718764
17.5,Low Fat,0.013637046,Frozen Foods,258.5304,Small,Tier 1,Supermarket Type1,6199.9296,16,0.901597720711528
18.25,Regular,0.171523928,Dairy,155.863,Medium,Tier 3,Supermarket Type2,2346.945,4,0.9058354581792968
21.25,Low Fat,0.009950343,Meat,185.5608,Medium,Tier 3,Supermarket Type3,3307.6944,28,0.9069829681892387
16.75,Low Fat,0.037160705,Hard Drinks,54.2298,Small,Tier 1,Grocery Store,161.7894,28,1.273045026535942
12.1,Low Fat,0.148986013,Fruits and Vegetables,106.528,Medium,Tier 3,Supermarket Type2,1171.808,4,1.0040852262567441
16.25,Low Fat,0.078103689,Canned,91.1804,High,Tier 3,Supermarket Type1,1929.4884,26,1.0001980228113967
7.785,Low Fat,0.140121306,Dairy,102.5306,Medium,Tier 3,Supermarket Type2,1358.8978,4,0.8716266424091808
10.1,Low Fat,0.040446145,Canned,118.115,Small,Tier 3,Grocery Store,116.515,15,1.50421489946926
12.35,Low Fat,0.093824276,Snack Foods,119.9124,Small,Tier 2,Supermarket Type1,2014.7108,6,0.8454636637244671
15.7,Regular,0.018926773,Fruits and Vegetables,60.2536,Small,Tier 2,Supermarket Type1,1163.8184,9,0.8304748816368386
20.35,Low Fat,0.021322439,Household,79.1328,Small,Tier 2,Supermarket Type1,1235.7248,9,0.997502925736262
5.405,Regular,0.05336162,Canned,200.1742,Medium,Tier 3,Supermarket Type3,6171.3002,28,0.8980679574839568
13.35,Low Fat,0.138777108,Frozen Foods,147.5392,Medium,Tier 3,Supermarket Type3,5219.872,28,0.9943207254711754
12.1,Low Fat,0.016823566,Hard Drinks,178.566,Small,Tier 2,Supermarket Type1,3775.086,9,0.9215679447349538
20.35,Low Fat,0.083799283,Meat,184.1292,Small,Tier 1,Supermarket Type1,2189.1504,16,0.9976020481223061
18.1,Low Fat,0.048940428,Household,127.5336,Small,Tier 1,Supermarket Type1,1789.6704,16,1.0008699813418833
12.6,Low Fat,0.02429329,Dairy,33.4874,Medium,Tier 3,Supermarket Type2,105.8622,4,1.0016843356271266
7.5,Low Fat,0.050829881,Canned,122.7072,Medium,Tier 1,Supermarket Type1,1470.0864,14,0.9997991601914666
20.5,Regular,0.02244946275,Frozen Foods,83.2592,Small,Tier 2,Supermarket Type1,1155.8288,6,1.0
16.75,Regular,0.024994069,Soft Drinks,37.4822,Small,Tier 2,Supermarket Type1,549.9508,6,0.9039415235282192
17.85,Low Fat,0.110152524,Frozen Foods,150.205,Small,Tier 3,Grocery Store,149.805,15,1.4747607608611133
13.5,Low Fat,0.060603014,Baking Goods,85.554,Small,Tier 2,Supermarket Type1,1731.08,11,0.7378228276970856
12.85,Low Fat,0.033192524,Fruits and Vegetables,199.0768,High,Tier 3,Supermarket Type1,3153.2288,26,0.8985722045186488
12.35,Regular,0.121174241,Dairy,47.8692,Small,Tier 3,Grocery Store,49.2692,15,1.4308800557590322
10.1,Low Fat,0.046848053,Hard Drinks,60.6878,Small,Tier 2,Supermarket Type1,363.5268,6,1.004041823855512
11.0,Low Fat,0.05489331,Health and Hygiene,101.9358,High,Tier 3,Supermarket Type1,1105.8938,26,0.998405961570136
14.15,Low Fat,0.034868095,Snack Foods,243.7828,Small,Tier 2,Supermarket Type1,6579.4356,9,0.8813558479757616
20.6,Low Fat,0.070933894,Household,74.8696,High,Tier 3,Supermarket Type1,223.7088,26,0.8067032170719357
5.765,Low Fat,0.0821398,Baking Goods,37.2164,Medium,Tier 1,Supermarket Type1,579.246,14,0.8898183934446146
8.01,Low Fat,0.117580062,Hard Drinks,36.6532,Small,Tier 3,Grocery Store,71.9064,15,1.5037683939038784
10.8,Low Fat,0.049819857,Fruits and Vegetables,243.2144,Small,Tier 2,Supermarket Type1,1225.072,11,1.0017240614669463
15.7,Low Fat,0.030877303,Hard Drinks,42.177,Small,Tier 2,Supermarket Type1,735.709,6,1.0050909907330794
8.6,Low Fat,0.069524391,Household,91.8146,Medium,Tier 1,Supermarket Type1,2371.5796,14,0.9997995709661041
13.65,Low Fat,0.076860103,Health and Hygiene,55.993,Medium,Tier 3,Supermarket Type3,1471.418,28,0.9091553209482172
6.36,Low Fat,0.121034655,Fruits and Vegetables,47.506,Medium,Tier 3,Supermarket Type2,1071.938,4,1.003139537955956
5.32,Low Fat,0.092865746,Health and Hygiene,100.6674,Small,Tier 2,Supermarket Type1,2648.5524,9,0.9984328874238036
17.6,Regular,0.075753207,Meat,111.1202,Medium,Tier 3,Supermarket Type3,3150.5656,28,0.844181034770661
20.25,Low Fat,0.103188491,Household,244.346,Small,Tier 1,Grocery Store,246.346,28,1.5536145013367542
13.65,Regular,0.072559351,Frozen Foods,199.3426,Medium,Tier 3,Supermarket Type3,3757.1094,28,0.8987233295490251
7.435,Low Fat,0.122735471,Starchy Foods,205.2638,High,Tier 3,Supermarket Type1,3520.0846,26,0.8982330904082864
6.615,Regular,0.091971856,Canned,251.6408,Small,Tier 1,Supermarket Type1,6008.1792,16,0.8881058776973652
11.3,Low Fat,0.056434817,Baking Goods,247.8118,Small,Tier 1,Supermarket Type1,2964.1416,16,0.8990666404236031
10.895,Low Fat,0.035740763,Fruits and Vegetables,131.9284,Small,Tier 2,Supermarket Type1,659.142,9,0.911280285772679
11.5,Regular,0.125602951,Frozen Foods,100.8358,Small,Tier 1,Supermarket Type1,2111.2518,16,0.9976915532626218
4.905,Low Fat,0.116762173,Canned,198.9768,Medium,Tier 3,Supermarket Type3,4729.8432,28,0.9961548053772179
7.55,Regular,0.030918873,Fruits and Vegetables,123.9072,High,Tier 3,Supermarket Type1,1102.5648,26,0.9112233663802781
20.5,Low Fat,0.119848041,Baking Goods,109.4596,Medium,Tier 3,Supermarket Type2,431.4384,4,0.8728846719890065
5.325,Regular,0.139464425,Dairy,53.2298,Small,Tier 2,Supermarket Type1,1240.3854,6,0.885466319329894
6.675,Low Fat,0.021666335,Household,33.3874,Small,Tier 1,Supermarket Type1,1235.059,16,0.9996015373491837
16.5,Regular,0.066249551,Breakfast,183.3292,Small,Tier 1,Supermarket Type1,2006.7212,16,0.9124665649324976
10.195,Low Fat,0.107564024,Snack Foods,149.0076,Medium,Tier 1,Supermarket Type1,1182.4608,14,0.9038962525056861
19.2,Regular,0.085122855,Canned,155.4314,Small,Tier 2,Supermarket Type1,3568.0222,11,0.7789006774228485
15.7,Regular,0.115031783,Canned,114.1202,Medium,Tier 3,Supermarket Type2,787.6414,4,1.0016843370620685
18.7,Low Fat,0.014580886,Soft Drinks,50.2324,High,Tier 3,Supermarket Type1,623.1888,26,0.8801992650046262
13.65,Low Fat,0.077548732,Health and Hygiene,55.093,Medium,Tier 3,Supermarket Type2,452.744,4,0.9173009087769148
7.075,Low Fat,0.022457694,Frozen Foods,98.6068,Medium,Tier 3,Supermarket Type3,2430.17,28,0.9073565416203813
6.11,Regular,0.103129612,Fruits and Vegetables,129.5968,Small,Tier 2,Supermarket Type1,2348.9424,11,1.0008440084074928
